lb_atom,lb_substituent_1,lb_substituent_2,linker,la_substituent_1,la_substituent_2,fragment_tokens,raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate,is_fragment_candidate,generation_seed,sample_count
P,tert_butyl,tert_butyl,C5,p_tolyl,mesityl,<LB_P><LB1_tert_butyl><LB2_tert_butyl><LINKER_C5><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCCP(C(C)(C)C)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCCCP(C(C)(C)C)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCCCP(C(C)(C)C)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,[],True,1,0.42857142857142855,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,2
P,mesityl,isopropyl,C6,phenyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_isopropyl><LINKER_C6><LA1_phenyl><LA2_pentafluorophenyl>,Cc1cc(C)c(P(CCCCCCB(c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)C(C)C)c(C)c1,True,Cc1cc(C)c(P(CCCCCCB(c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)C(C)C)c(C)c1,Cc1cc(C)c(P(CCCCCCB(c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)C(C)C)c(C)c1,[],True,1,0.5714285714285714,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,101,2
P,phenyl,cyclohexyl,C5,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_cyclohexyl><LINKER_C5><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,Fc1c(F)c(F)c(B(CCCCCP(c2ccccc2)C2CCCCC2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,True,Fc1c(F)c(F)c(B(CCCCCP(c2ccccc2)C2CCCCC2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,Fc1c(F)c(F)c(B(CCCCCP(c2ccccc2)C2CCCCC2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,[],True,1,0.45454545454545453,True,True,False,False,True,False,True,[],0,44,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,2
N,phenyl,phenyl,C5,phenyl,pentafluorophenyl,<LB_N><LB1_phenyl><LB2_phenyl><LINKER_C5><LA1_phenyl><LA2_pentafluorophenyl>,Fc1c(F)c(F)c(B(CCCCCN(c2ccccc2)c2ccccc2)c2ccccc2)c(F)c1F,True,Fc1c(F)c(F)c(B(CCCCCN(c2ccccc2)c2ccccc2)c2ccccc2)c(F)c1F,Fc1c(F)c(F)c(B(CCCCCN(c2ccccc2)c2ccccc2)c2ccccc2)c(F)c1F,[],True,1,0.45454545454545453,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,2
P,tert_butyl,cyclohexyl,C2,phenyl,bis_cf3_phenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C2><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)(C)P(CCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)(C)P(CCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)(C)P(CCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.42,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,101,2
P,mesityl,tert_butyl,C2,phenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_phenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,True,Cc1cc(C)c(P(CCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,Cc1cc(C)c(P(CCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,[],True,1,0.5681818181818182,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,101,1
P,tert_butyl,tert_butyl,C5,pentafluorophenyl,pentafluorophenyl,<LB_P><LB1_tert_butyl><LB2_tert_butyl><LINKER_C5><LA1_pentafluorophenyl><LA2_pentafluorophenyl>,CC(C)(C)P(CCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,CC(C)(C)P(CCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,CC(C)(C)P(CCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,[],True,1,0.5625,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,1
P,cyclohexyl,cyclohexyl,C3,phenyl,pentafluorophenyl,<LB_P><LB1_cyclohexyl><LB2_cyclohexyl><LINKER_C3><LA1_phenyl><LA2_pentafluorophenyl>,Fc1c(F)c(F)c(B(CCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(F)c1F,True,Fc1c(F)c(F)c(B(CCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(F)c1F,Fc1c(F)c(F)c(B(CCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(F)c1F,[],True,1,0.44680851063829785,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,101,1
N,cyclohexyl,phenyl,C4,pentafluorophenyl,pentachlorophenyl,<LB_N><LB1_cyclohexyl><LB2_phenyl><LINKER_C4><LA1_pentafluorophenyl><LA2_pentachlorophenyl>,Fc1c(F)c(F)c(B(CCCCN(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,True,Fc1c(F)c(F)c(B(CCCCN(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,Fc1c(F)c(F)c(B(CCCCN(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,[],True,1,0.4230769230769231,True,True,False,False,True,False,True,[],0,40,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,101,1
P,cyclohexyl,cyclohexyl,C1,bis_cf3_phenyl,bis_cf3_phenyl,<LB_P><LB1_cyclohexyl><LB2_cyclohexyl><LINKER_C1><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,FC(F)(F)c1cc(B(CP(C2CCCCC2)C2CCCCC2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,True,FC(F)(F)c1cc(B(CP(C2CCCCC2)C2CCCCC2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,FC(F)(F)c1cc(B(CP(C2CCCCC2)C2CCCCC2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,[],True,1,0.5128205128205128,True,True,False,False,True,False,True,[],0,43,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,2
P,tert_butyl,cyclohexyl,C6,mesityl,mesityl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C6><LA1_mesityl><LA2_mesityl>,Cc1cc(C)c(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.40384615384615385,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,101,2
P,phenyl,isopropyl,C1,mesityl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_isopropyl><LINKER_C1><LA1_mesityl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(B(CP(c2ccccc2)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,Cc1cc(C)c(B(CP(c2ccccc2)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,Cc1cc(C)c(B(CP(c2ccccc2)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,[],True,1,0.42857142857142855,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,1
P,tert_butyl,isopropyl,C1,bis_cf3_phenyl,bis_cf3_phenyl,<LB_P><LB1_tert_butyl><LB2_isopropyl><LINKER_C1><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CC(C)P(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)(C)C,True,CC(C)P(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)(C)C,CC(C)P(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)(C)C,[],True,1,0.696969696969697,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,3
N,methyl,methyl,C1,pentachlorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C1><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,CN(C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,True,CN(C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CN(C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[],True,1,0.43902439024390244,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,1
P,phenyl,cyclohexyl,C4,mesityl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_cyclohexyl><LINKER_C4><LA1_mesityl><LA2_pentachlorophenyl>,Cc1cc(C)c(B(CCCCP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,Cc1cc(C)c(B(CCCCP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,Cc1cc(C)c(B(CCCCP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,[],True,1,0.4339622641509434,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,101,1
P,tert_butyl,isopropyl,C2,mesityl,mesityl,<LB_P><LB1_tert_butyl><LB2_isopropyl><LINKER_C2><LA1_mesityl><LA2_mesityl>,Cc1cc(C)c(B(CCP(C(C)C)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(B(CCP(C(C)C)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(B(CCP(C(C)C)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.42857142857142855,True,True,False,False,True,False,True,[],0,29,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,101,1
P,mesityl,mesityl,C4,phenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C4><LA1_phenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCCCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(P(CCCCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(P(CCCCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.5777777777777777,True,True,False,False,True,False,True,[],0,41,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,101,3
N,isopropyl,cyclohexyl,C1,mesityl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C1><LA1_mesityl><LA2_pentafluorophenyl>,Cc1cc(C)c(B(CN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,Cc1cc(C)c(B(CN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,Cc1cc(C)c(B(CN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,[],True,1,0.42592592592592593,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,3
P,phenyl,phenyl,C5,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C5><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,Clc1c(Cl)c(Cl)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,True,Clc1c(Cl)c(Cl)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,Clc1c(Cl)c(Cl)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,[],True,1,0.6666666666666666,True,True,False,False,True,False,True,[],0,41,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,1
P,tert_butyl,isopropyl,C2,mesityl,pentafluorophenyl,<LB_P><LB1_tert_butyl><LB2_isopropyl><LINKER_C2><LA1_mesityl><LA2_pentafluorophenyl>,Cc1cc(C)c(B(CCP(C(C)C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,Cc1cc(C)c(B(CCP(C(C)C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,Cc1cc(C)c(B(CCP(C(C)C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,101,2
P,mesityl,mesityl,C4,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C4><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(P(CCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(P(CCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.5510204081632653,True,True,False,False,True,False,True,[],0,49,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,101,1
P,phenyl,mesityl,C6,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_mesityl><LINKER_C6><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)c(C)c1,True,Cc1cc(C)c(P(CCCCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)c(C)c1,Cc1cc(C)c(P(CCCCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)c(C)c1,[],True,1,0.5961538461538461,True,True,False,False,True,False,True,[],0,48,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,101,2
N,methyl,isopropyl,C3,bis_cf3_phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_isopropyl><LINKER_C3><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CC(C)N(C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,True,CC(C)N(C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(C)N(C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,[],True,1,0.4634146341463415,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,101,2
N,methyl,isopropyl,C3,pentafluorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_isopropyl><LINKER_C3><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,CC(C)N(C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F,True,CC(C)N(C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F,CC(C)N(C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F,[],True,1,0.40425531914893614,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,101,1
P,phenyl,tert_butyl,C5,p_tolyl,pentafluorophenyl,<LB_P><LB1_phenyl><LB2_tert_butyl><LINKER_C5><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCCP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCCCCP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCCCCP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.5208333333333334,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,2
P,cyclohexyl,cyclohexyl,C2,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_cyclohexyl><LB2_cyclohexyl><LINKER_C2><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,Clc1c(Cl)c(Cl)c(B(CCP(C2CCCCC2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,True,Clc1c(Cl)c(Cl)c(B(CCP(C2CCCCC2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,Clc1c(Cl)c(Cl)c(B(CCP(C2CCCCC2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,[],True,1,0.42105263157894735,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,101,2
P,phenyl,cyclohexyl,C2,phenyl,phenyl,<LB_P><LB1_phenyl><LB2_cyclohexyl><LINKER_C2><LA1_phenyl><LA2_phenyl>,c1ccc(B(CCP(c2ccccc2)C2CCCCC2)c2ccccc2)cc1,True,c1ccc(B(CCP(c2ccccc2)C2CCCCC2)c2ccccc2)cc1,c1ccc(B(CCP(c2ccccc2)C2CCCCC2)c2ccccc2)cc1,[],True,1,0.4186046511627907,True,True,False,False,True,False,True,[],0,28,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,101,1
N,methyl,cyclohexyl,C4,mesityl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_cyclohexyl><LINKER_C4><LA1_mesityl><LA2_pentafluorophenyl>,Cc1cc(C)c(B(CCCCN(C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,Cc1cc(C)c(B(CCCCN(C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,Cc1cc(C)c(B(CCCCN(C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,[],True,1,0.47058823529411764,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,101,1
N,isopropyl,isopropyl,C5,mesityl,pentachlorophenyl,<LB_N><LB1_isopropyl><LB2_isopropyl><LINKER_C5><LA1_mesityl><LA2_pentachlorophenyl>,Cc1cc(C)c(B(CCCCCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,Cc1cc(C)c(B(CCCCCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,Cc1cc(C)c(B(CCCCCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,[],True,1,0.45652173913043476,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,1
N,isopropyl,phenyl,C1,mesityl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_phenyl><LINKER_C1><LA1_mesityl><LA2_pentafluorophenyl>,Cc1cc(C)c(B(CN(c2ccccc2)C(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,Cc1cc(C)c(B(CN(c2ccccc2)C(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,Cc1cc(C)c(B(CN(c2ccccc2)C(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,[],True,1,0.4117647058823529,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,1
P,mesityl,mesityl,C4,p_tolyl,p_tolyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C4><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2ccc(C)cc2)cc1,[],True,1,0.6410256410256411,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,101,2
