source,template,lb_atom,lb_substituent_1,lb_substituent_2,la_substituent_1,la_substituent_2,linker,raw_smiles,canonical_smiles,novel_vs_seed,snn_to_seed
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,mesityl,pentachlorophenyl,C2,P(c1ccccc1)(c1ccccc1)CCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.6
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,mesityl,pentachlorophenyl,C3,P(c1ccccc1)(c1ccccc1)CCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.6923076923076923
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,mesityl,pentachlorophenyl,C4,P(c1ccccc1)(c1ccccc1)CCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.7631578947368421
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,mesityl,pentachlorophenyl,C5,P(c1ccccc1)(c1ccccc1)CCCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.7435897435897436
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,mesityl,pentachlorophenyl,C6,P(c1ccccc1)(c1ccccc1)CCCCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.7435897435897436
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,mesityl,bis_cf3_phenyl,C1,P(c1ccccc1)(c1ccccc1)CB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.43478260869565216
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,mesityl,bis_cf3_phenyl,C2,P(c1ccccc1)(c1ccccc1)CCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.3877551020408163
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,mesityl,bis_cf3_phenyl,C3,P(c1ccccc1)(c1ccccc1)CCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.43137254901960786
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,mesityl,bis_cf3_phenyl,C4,P(c1ccccc1)(c1ccccc1)CCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.48
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,mesityl,bis_cf3_phenyl,C5,P(c1ccccc1)(c1ccccc1)CCCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.47058823529411764
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,mesityl,bis_cf3_phenyl,C6,P(c1ccccc1)(c1ccccc1)CCCCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.47058823529411764
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentafluorophenyl,C1,P(c1ccccc1)(c1ccccc1)CB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),Fc1c(F)c(F)c(B(CP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,True,0.6176470588235294
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentafluorophenyl,C2,P(c1ccccc1)(c1ccccc1)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),Fc1c(F)c(F)c(B(CCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,True,0.78125
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentafluorophenyl,C3,P(c1ccccc1)(c1ccccc1)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),Fc1c(F)c(F)c(B(CCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,True,0.9032258064516129
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentafluorophenyl,C4,P(c1ccccc1)(c1ccccc1)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),Fc1c(F)c(F)c(B(CCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,False,1.0
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentafluorophenyl,C5,P(c1ccccc1)(c1ccccc1)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),Fc1c(F)c(F)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,True,0.967741935483871
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentafluorophenyl,C6,P(c1ccccc1)(c1ccccc1)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),Fc1c(F)c(F)c(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,True,0.967741935483871
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentachlorophenyl,C1,P(c1ccccc1)(c1ccccc1)CB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Fc1c(F)c(F)c(B(CP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,True,0.5384615384615384
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentachlorophenyl,C2,P(c1ccccc1)(c1ccccc1)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Fc1c(F)c(F)c(B(CCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,True,0.6756756756756757
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentachlorophenyl,C3,P(c1ccccc1)(c1ccccc1)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Fc1c(F)c(F)c(B(CCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,True,0.7777777777777778
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentachlorophenyl,C4,P(c1ccccc1)(c1ccccc1)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Fc1c(F)c(F)c(B(CCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,True,0.8571428571428571
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentachlorophenyl,C5,P(c1ccccc1)(c1ccccc1)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Fc1c(F)c(F)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,True,0.8333333333333334
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,pentachlorophenyl,C6,P(c1ccccc1)(c1ccccc1)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Fc1c(F)c(F)c(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,True,0.8333333333333334
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,bis_cf3_phenyl,C1,P(c1ccccc1)(c1ccccc1)CB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Fc1c(F)c(F)c(B(CP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,True,0.4666666666666667
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,bis_cf3_phenyl,C2,P(c1ccccc1)(c1ccccc1)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Fc1c(F)c(F)c(B(CCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,True,0.5454545454545454
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,bis_cf3_phenyl,C3,P(c1ccccc1)(c1ccccc1)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Fc1c(F)c(F)c(B(CCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,True,0.627906976744186
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,bis_cf3_phenyl,C4,P(c1ccccc1)(c1ccccc1)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Fc1c(F)c(F)c(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,True,0.6904761904761905
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,bis_cf3_phenyl,C5,P(c1ccccc1)(c1ccccc1)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Fc1c(F)c(F)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,True,0.6744186046511628
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentafluorophenyl,bis_cf3_phenyl,C6,P(c1ccccc1)(c1ccccc1)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Fc1c(F)c(F)c(B(CCCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,True,0.6744186046511628
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,pentachlorophenyl,C1,P(c1ccccc1)(c1ccccc1)CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Clc1c(Cl)c(Cl)c(B(CP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,True,0.6060606060606061
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,pentachlorophenyl,C2,P(c1ccccc1)(c1ccccc1)CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Clc1c(Cl)c(Cl)c(B(CCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,True,0.7741935483870968
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,pentachlorophenyl,C3,P(c1ccccc1)(c1ccccc1)CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Clc1c(Cl)c(Cl)c(B(CCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,True,0.9
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,pentachlorophenyl,C4,P(c1ccccc1)(c1ccccc1)CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Clc1c(Cl)c(Cl)c(B(CCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,False,1.0
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,pentachlorophenyl,C5,P(c1ccccc1)(c1ccccc1)CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Clc1c(Cl)c(Cl)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,True,0.9666666666666667
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,pentachlorophenyl,C6,P(c1ccccc1)(c1ccccc1)CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Clc1c(Cl)c(Cl)c(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,True,0.9666666666666667
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,bis_cf3_phenyl,C1,P(c1ccccc1)(c1ccccc1)CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc(C(F)(F)F)c1,True,0.4444444444444444
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,bis_cf3_phenyl,C2,P(c1ccccc1)(c1ccccc1)CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc(C(F)(F)F)c1,True,0.5227272727272727
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,bis_cf3_phenyl,C3,P(c1ccccc1)(c1ccccc1)CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc(C(F)(F)F)c1,True,0.6046511627906976
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,bis_cf3_phenyl,C4,P(c1ccccc1)(c1ccccc1)CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc(C(F)(F)F)c1,True,0.6666666666666666
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,bis_cf3_phenyl,C5,P(c1ccccc1)(c1ccccc1)CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc(C(F)(F)F)c1,True,0.6511627906976745
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,pentachlorophenyl,bis_cf3_phenyl,C6,P(c1ccccc1)(c1ccccc1)CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc(C(F)(F)F)c1,True,0.6511627906976745
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,bis_cf3_phenyl,bis_cf3_phenyl,C1,P(c1ccccc1)(c1ccccc1)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,True,0.5405405405405406
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,bis_cf3_phenyl,bis_cf3_phenyl,C2,P(c1ccccc1)(c1ccccc1)CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,True,0.43902439024390244
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,bis_cf3_phenyl,bis_cf3_phenyl,C3,P(c1ccccc1)(c1ccccc1)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,True,0.4883720930232558
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,bis_cf3_phenyl,bis_cf3_phenyl,C4,P(c1ccccc1)(c1ccccc1)CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,True,0.5476190476190477
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,bis_cf3_phenyl,bis_cf3_phenyl,C5,P(c1ccccc1)(c1ccccc1)CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,True,0.5348837209302325
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,phenyl,bis_cf3_phenyl,bis_cf3_phenyl,C6,P(c1ccccc1)(c1ccccc1)CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),FC(F)(F)c1cc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,True,0.5348837209302325
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,phenyl,C1,P(c1ccccc1)(c1c(C)cc(C)cc1C)CB(c1ccccc1)(c1ccccc1),Cc1cc(C)c(P(CB(c2ccccc2)c2ccccc2)c2ccccc2)c(C)c1,True,0.4222222222222222
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,phenyl,C2,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCB(c1ccccc1)(c1ccccc1),Cc1cc(C)c(P(CCB(c2ccccc2)c2ccccc2)c2ccccc2)c(C)c1,True,0.4444444444444444
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,phenyl,C3,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCB(c1ccccc1)(c1ccccc1),Cc1cc(C)c(P(CCCB(c2ccccc2)c2ccccc2)c2ccccc2)c(C)c1,True,0.5227272727272727
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,phenyl,C4,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCCB(c1ccccc1)(c1ccccc1),Cc1cc(C)c(P(CCCCB(c2ccccc2)c2ccccc2)c2ccccc2)c(C)c1,True,0.5813953488372093
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,phenyl,C5,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCCCB(c1ccccc1)(c1ccccc1),Cc1cc(C)c(P(CCCCCB(c2ccccc2)c2ccccc2)c2ccccc2)c(C)c1,True,0.5681818181818182
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,phenyl,C6,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCCCCB(c1ccccc1)(c1ccccc1),Cc1cc(C)c(P(CCCCCCB(c2ccccc2)c2ccccc2)c2ccccc2)c(C)c1,True,0.5681818181818182
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,p_tolyl,C1,P(c1ccccc1)(c1c(C)cc(C)cc1C)CB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)cc1,True,0.3958333333333333
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,p_tolyl,C2,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CCP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)cc1,True,0.4166666666666667
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,p_tolyl,C3,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)cc1,True,0.48936170212765956
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,p_tolyl,C4,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCCB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)cc1,True,0.5434782608695652
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,p_tolyl,C5,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCCCB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CCCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)cc1,True,0.5319148936170213
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,p_tolyl,C6,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCCCCB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CCCCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)cc1,True,0.5319148936170213
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,mesityl,C1,P(c1ccccc1)(c1c(C)cc(C)cc1C)CB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,True,0.40425531914893614
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,mesityl,C2,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,True,0.44680851063829785
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,mesityl,C3,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,True,0.5217391304347826
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,mesityl,C4,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCCB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,True,0.5777777777777777
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,mesityl,C5,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCCCB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,True,0.5652173913043478
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,mesityl,C6,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCCCCCB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,True,0.5652173913043478
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,pentafluorophenyl,C1,P(c1ccccc1)(c1c(C)cc(C)cc1C)CB(c1ccccc1)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(P(CB(c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)c(C)c1,True,0.5217391304347826
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,mesityl,phenyl,pentafluorophenyl,C2,P(c1ccccc1)(c1c(C)cc(C)cc1C)CCB(c1ccccc1)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(P(CCB(c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)c(C)c1,True,0.5681818181818182
